"surname","pred.whi","pred.bla","pred.his","pred.asi","pred.oth"
"BROWN",0.534462447933435,0.353803586598068,0.0290903112657406,0.00699436538965772,0.075649288813099
"SIU",0.0177877940674806,0.00133728289812062,0.0629955228154668,0.860666266893894,0.0572131333250379
"RIES",0.911700994091438,0.0171596884833047,0.0296463849368404,0.00875649180493496,0.0327364406834816
"RIGGINS",0.472045430169355,0.42107363909181,0.0293250143730756,0.0058258618298051,0.0717300545359546
"NIEVES",0.045640165974899,0.00988596390634903,0.931423944561309,0.00728583624234931,0.00576408931509323
"CURCIO",0.921533182736505,0.000961532953631955,0.0508173025673596,0.00796215182130766,0.0187258299211954
"KAUFMAN",0.920298657247438,0.0157101051140656,0.0248200684852049,0.00822410808088204,0.030947061072409
"HANLEY",0.837220899358313,0.0592600402156302,0.0359641107132725,0.00860514212047167,0.0589498075923123
"GUARRIELLO",0.851205579925517,0.00383782316190913,0.0713248687498824,0.00529663432456625,0.0683350938381246
"KING",0.652064166997168,0.227940405995442,0.0296630580572181,0.0169987505697908,0.0733336183803809
"UMEZ ERONINI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MAKHDOOM",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MOHAMEDULLA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CRONIN",0.923059186993016,0.00279016802205935,0.0245927550902024,0.00974013378723586,0.0398177561074862
"LUU",0.00681539414740787,0.00105571630475399,0.00559815257709756,0.959662201802218,0.0268685351685224
"BERNATZ",0.919918750669301,0.00490734397355139,0.0684012101504628,0.00677269520668475,0
"NORTON",0.833277084045367,0.0669433801485465,0.0251552744514001,0.007748940531416,0.0668753208232699
"CHUNG",0.0149828078740854,0.0163617337002461,0.0116700087907807,0.892273853499454,0.0647115961354334
"TODD",0.763598934119234,0.138334372263377,0.0276872335075065,0.00715155896715228,0.0632279011427304
"JASTRZAB",1,0,0,0,0
"SINGH",0.0286675671343938,0.0322609093990245,0.0209072177815227,0.822650583798026,0.0955137218870328
"WEISBERGER",0.975696410782634,0.00421398083421602,0.00489472835958951,0.00581577487756623,0.00937910514599384
"BAIRD",0.876895404873672,0.0340788795817062,0.028797902805115,0.0089547062932052,0.0512731064463018
"PYZOCHA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"FLEURANTIN",0.0236516870629557,0.871638949989599,0.0296037386669466,0.00703486146617143,0.0680707628143272
"HILL",0.595846383753127,0.290507217631133,0.029085141177405,0.00729539302473836,0.0772658644135965
"IP",0.015652915868113,0.000351400530033151,0.00612251291924081,0.944242175688651,0.0336309949939624
"SCHMIDT",0.923336114705432,0.00386886163321315,0.0284170361400156,0.00879442275800973,0.0355835647633295
"QUAN",0.0430819170629206,0.00563399175708343,0.0455471792111492,0.829495903000336,0.0762410089685109
"MACILWINEN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"KANTAMNENI",0.0053171840139665,0.00572967632571897,0,0.925190110323439,0.063763029336876
"BUCHANAN",0.731440161370334,0.173114591858572,0.0287333758675484,0.00828726731545596,0.0584246035880901
"WAX",0.84250026749375,0.0676245131766142,0.0399290318025892,0.0085552089647932,0.0413909785622531
"ARANI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HOFFMANN",0.924737993611113,0.00259483022749667,0.0332258949772432,0.00946449983258084,0.0299767813515664
"GARRETT",0.655274951329291,0.246773106645017,0.0257884239702226,0.00612821211882839,0.0660353059366409
"RICE",0.732501926058741,0.170208408824443,0.0275156061798806,0.00799731490663414,0.061776744030301
"VEILLARD",0.0388919506864217,0.855643712415972,0.0162264273341117,0.0192797723406851,0.0699581372228093
"AMBROSE",0.766560812347376,0.126862212051482,0.0321867775407375,0.0182618374594831,0.0561283606009213
"HOKE",0.850168902330754,0.0555328659323539,0.0245666670775663,0.0156093071328945,0.0541222575264311
"WILLIS",0.57264914921874,0.308140592948417,0.0266062863700693,0.00697248848124236,0.0856314829815315
"SOUBRA",0.72047960855666,0.00982749883451005,0.0570754105696573,0.081378425407606,0.131239056631566
"MERKLING",0.971770173728562,0.00358615546081619,0.0166619237500348,0,0.00798174706058733
"SHEIKH",0.0564353392374789,0.108008418291915,0.0185457638793367,0.749856499559228,0.0671539790320409
"MCCORMICK EWOLDT",0.837127711706313,0.0783858101571439,0.0297463277259348,0.0081080034010579,0.0466321470095508
"GEBREYESUS",0.014366313591165,0.900983266954368,0.00719266396563089,0.00854611560049884,0.0689116398883376
"GORT",0.593664209815796,0.0613802901594524,0.308949199041591,0.00564745409041838,0.0303588468927423
"COUNTS",0.739684704438551,0.139244224007195,0.0237392212861323,0.00612560129931609,0.0912062489688055
"DOOLEY",0.840325143837006,0.0732896033999438,0.0281043582388708,0.00696945641187151,0.0513114381123082
"CHUONG",0.00292426397435114,0,0,0.98024337401488,0.0168323620107683
"NAHAR",0.0418693337606984,0.00618047122523045,0.0179472385921462,0.89135952626963,0.0426434301522948
"COTTON",0.470685099353012,0.418128906616986,0.0269476025021452,0.00408397487867406,0.0801544166491828
"GUTTMAN",0.945397149881695,0.000580147166883902,0.0276285486313628,0.00960803226552595,0.0167861220545321
"MARSCHEL",0.958671118575453,0,0.0141723418519429,0,0.0271565395726043
"QIAN",0.00572328164201522,0.00159892389366661,0.000265317435835375,0.980719463906217,0.0116930131222655
"PICH",0.232067235065311,0.005156089982876,0.0319414961534491,0.667717353642597,0.0631178251557665
"SWOPE",0.863640201826507,0.0485742776269015,0.0243637039763012,0.0110037205485639,0.0524180960217267
"GURSHMAN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"LECHERT JR",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HUSON",0.838464360741908,0.0234363081925393,0.0478737466953992,0.0200760717296959,0.0701495126404574
"GROSS",0.814397859540182,0.106910839112497,0.0294212247803187,0.00741289479226149,0.0418571817747411
"WORLEY",0.856967424803192,0.0556053331366224,0.0245341834438324,0.0070668625995235,0.0558261960168301
"LANDAU",0.936426884883912,0.00188858744506922,0.0285178309010138,0.0117290987599468,0.0214375980100579
"PUTTLITZ",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"AL HASHEMI",0.388778316720441,0.122405944358821,0.260329600157396,0.159416765731043,0.0690693730322985
"HO",0.0161100970817201,0.00142624686839497,0.00900280459334835,0.921740350205053,0.0517205012514839
"CORRIELUS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HILLERY",0.54147306957724,0.387434736905072,0.0168927507769458,0.0024085774334522,0.0517908653072893
"WILLS",0.71849073189877,0.183011438066164,0.0318696516095241,0.00965324616567079,0.0569749322598715
"MASHAAL",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HAILU",0.0140943676753422,0.941641704361284,0.00490035489065948,0.0093159362548638,0.0300476368178502
"MCLEAN MAYO",0.6255850847378,0.270954597438655,0.0307399204098462,0.00915516395295525,0.0635652334607433
"ELISCA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MUTSCHLER",0.958043798528489,0.00092505928802751,0.0161174698327229,0.00638343739473912,0.0185302349560214
"MEINECKE DIAZ",0.943698900418475,0.00265511339458536,0.0292983199843616,0.00366435975501818,0.02068330644756
"BASHORE",0.937439953592341,0.00250972405380106,0.023321259368128,0.012988896968164,0.0237401660175656
"HUFF",0.771888813787053,0.137071506014405,0.0250377990520823,0.00732287747554096,0.0586790036709187
"REDDICK",0.381578393926447,0.514000379093156,0.023956172774737,0.00791438956301383,0.0725506646426457
"BRUCKART",0.962234198069866,0,0,0.0144546980137956,0.0233111039163385
"KIMBALL",0.892269707891939,0.0237289394708623,0.0268382699117929,0.0106909278549298,0.0464721548704761
"WON",0.01983788183438,0.00350713935469392,0.00892334323977984,0.914577309767762,0.0531543258033838
"STORK",0.923386717342845,0.0219422587703581,0.0226550408170742,0.00420594769115374,0.0278100353785694
"ITURRALDE",0.0517111710267462,0.00348267371917283,0.90007529798171,0.0408551439876675,0.0038757132847032
"VOELTZ",0.919916458502079,0.00535827574416334,0.0186716351653766,0.0123250542602334,0.0437285763281477
"LEYSON",0.108959219094856,0,0.0399158892424305,0.774639478234788,0.0764854134279263
"FRANK",0.789197824594349,0.0800679894917244,0.0313017805796549,0.0137380956999642,0.0856943096343074
"SONG",0.0132805745200936,0.0032249790345386,0.00545170711952363,0.949459425324597,0.0285833140012476
"HONG",0.0492367697783524,0.00711591143738128,0.00980007910871515,0.892730437649997,0.0411168020255538
"TSAI",0.0115856600010729,0.000522908615861703,0.00554235972031287,0.935649844684809,0.046699226977944
"WOO",0.0309778925331838,0.00315020041564515,0.0263198387637187,0.861442200506708,0.0781098677807448
"QUELER",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CALLAHAN",0.862184109697836,0.0546138319267873,0.0267826819012321,0.00856322377759186,0.0478561526965527
"BANSAL",0.015095607294092,0.0016598655532803,0.00192800853074083,0.942894949251986,0.0384215693699009
"BECK",0.86419781533024,0.0467269900589229,0.0260006228113902,0.0105355642533074,0.0525390075461391
"FELTEN",0.899656524730517,0.00526159766469671,0.029030016631988,0.0236002187322871,0.0424516422405113
"AEDER",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SPERTY",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BAIG",0.0517195951624691,0.00467977426563333,0.0182839482207298,0.854299680812391,0.0710170015387765
"BASEHOAR",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CUCHLINSKI JR",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"KNAPP",0.915624016268522,0.00603550590444991,0.0274626656427935,0.00919019244171433,0.0416876197425202
"DUNCAN",0.71592860603912,0.175010788004211,0.029910623422246,0.00723769513544509,0.0719122873989782
"ISABELLA",0.836169751200927,0.0229155002364801,0.0968872802206921,0.0113853627952041,0.0326421055466966
"KANG",0.020731368128277,0.00405356550053593,0.00562392070665528,0.939918570047903,0.0296725756166292
"LA VILLA",0.263826469157295,0,0.16080257146019,0.470828822491307,0.104542136891207
"TRIMMINGS",0.166374457129787,0.793960147681437,0.0396653951887759,0,0
"PROUTY",0.891121551182307,0.00358303088328127,0.0487531187440543,0.0081239152270845,0.0484183839632734
"ORTIZ DITREN",0.0397834082382768,0.0055311847106261,0.934772255213479,0.00799123494470009,0.0119219168929184
"ZAND",0.748617015507174,0.00227879275836809,0.0476445659386961,0.0188699657592476,0.182589660036514
"EGAN",0.914577592424561,0.00601952791314986,0.028546091939845,0.0144915155653651,0.0363652721570793
"SANTOS",0.160101177440345,0.0198667820389775,0.621367500485456,0.158101404779377,0.0405631352558443
"PORTKA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"JEANTY",0.0368075510042117,0.864858966062415,0.0287191692005012,0.0042654109296388,0.0653489028032329
"PEREZ RAMOS",0.0208230324257888,0.00560960630694434,0.961081996608448,0,0.012485364658819
"RHEE",0.0261064570873288,0.00141543261608191,0.00493226602558556,0.912021022503995,0.0555248217670092
"DEJONG",0.924333152168862,0.00384700719491473,0.0225366412120926,0.0113111372877035,0.0379720621364276
"LAZARO",0.102806015828547,0.0282846178514914,0.677665544374644,0.165642774175867,0.0256010477694504
"GIBBS",0.614654412088348,0.284543591638358,0.02826377442666,0.006784713954836,0.0657535078917986
"LEFKOWITZ",0.950015689897727,0.00202448633854122,0.021163787820199,0.00651938556882256,0.0202766503747102
"ALPHONSE",0.200035062595638,0.674711122288615,0.0231510917810103,0.0478833539512178,0.0542193693835192
"AN",0.022739744494037,0.0062601026759876,0.010699332398104,0.936415365853327,0.0238854545785443
"JAGANNATHAN",0.00765538515820001,0,0.00718642250598042,0.939256964623441,0.0459012277123787
"FREJD",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ORTIZ JR",0.0397834082382768,0.0055311847106261,0.934772255213479,0.00799123494470009,0.0119219168929184
"BLANCHARD",0.805721273926485,0.0953418475087738,0.0314609616795753,0.00719153623946171,0.0602843806457046
"BOCCIO",0.908661263532803,0.00310842117794972,0.0631849937403835,0.00428997627346307,0.0207553452754004
"SURYAWANSHI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"THOMSON",0.8591900647741,0.0409646923052634,0.0308198261273871,0.0180226291252196,0.0510027876680299
"JACOBS",0.672272734950744,0.162964144882136,0.02854633551744,0.00793196188724526,0.128284822762435
"HWANG",0.00959628478732262,0.000684017675959122,0.0039258502378637,0.954628892899055,0.0311649543998001
"LESNIEWSKI",0.951384697168361,0.00109763433571767,0.0203992267563164,0.00757430378252843,0.0195441379570763
"NG",0.0128079141944958,0.00156678317187075,0.0150943747662455,0.924940822580695,0.0455901052866933
"PEIKARI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SHIN",0.0173723135031575,0.00199857748949095,0.00332739401660605,0.948981147429445,0.0283205675613008
"MOORTHY",0.0191702046034335,0,0.00479889426713074,0.920858073618696,0.0551728275107396
"SHARON",0.84778244733392,0.0477137439206306,0.0324763870950745,0.022649187853178,0.0493782337971963
"SORRELL",0.702920814363309,0.161262377455191,0.0233142701862385,0.00554026850426846,0.106962269490994
"SAIN",0.646447534560467,0.191649578603101,0.0401589718503031,0.0718681373944574,0.0498757775916722
"GANDHI",0.0128533043568768,0.00279155910648724,0.00473906990905311,0.94568240907952,0.0339336575480629
"GLASS",0.724633721743006,0.17595362127224,0.0269704622964043,0.00612782754910792,0.0663143671392423
"MCCAA",0.519367383460594,0.408186748147339,0.0319893101578889,0.00542982492590184,0.0350267333082765
"SHANG",0.0348489197215474,0.0143381897615527,0.000793069171318835,0.927225055427858,0.022794765917723
"HUNT",0.660469748530883,0.16377508168244,0.0259529959884708,0.00814106474521572,0.14166110905299
"RUDNICK",0.936848069474778,0.00222460584137873,0.0289405736204741,0.00921063047538836,0.0227761205879805
"WASSUM",0.981007010111629,0.0032931800590534,0.00382517682505839,0.00454496463278481,0.00732966837147431
"HARLE",0.91164297606076,0.0191596146485795,0.0101157975265379,0.00480771939109767,0.0542738923730246
"SAOUD",0.816083900532439,0.00726771416804484,0.0464297737127364,0.0250756891990652,0.105142922387715
"LOHN",0.822138770253001,0.00396383894392048,0.0483438616303665,0.0902640832075575,0.0352894459651541
"YANG",0.00689218769111692,0.00144184546903579,0.00376822888295914,0.963511363112897,0.0243863748439912
"HOUTTEMAN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"VAUGHN",0.669347739726015,0.228624806161669,0.0265784142676383,0.00611678956206967,0.0693322502826084
"SHINGLES",0.140211923899155,0.806583744550307,0.00539990382673578,0.0064160097782091,0.041388417945593
"HARKNESS",0.794765389739689,0.116534375405077,0.0282687639569813,0.00784540237884296,0.0525860685194101
"WEIDNER",0.941323038235779,0.00251076300786919,0.025955641494961,0.00450468165350028,0.025705875607891
"SALVATORE",0.902100547002724,0.00165758752024247,0.0611837414397888,0.0116924850052754,0.0233656390319693
"INGBERG",1,0,0,0,0
"BLANTON",0.803866329089421,0.119673995756732,0.0220110515817063,0.00524235974615299,0.0492062638259874
"RAYYAN",0.702738103906167,0,0.0325772316398791,0.0774146516141924,0.187270012839761
"ENGLAND",0.84389552958797,0.0540005598306126,0.0282655348567553,0.00674515981199835,0.0670932159126636
"SCHLAIFER",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MAHMOUDI",0.707353730259284,0.00459173650954771,0.0160005257241948,0.0063371208572664,0.265716886649707
"WILLETT",0.859925047728693,0.0413690667352014,0.0286850536441145,0.0108543797191929,0.0591664521727984
"BENGZON",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BOTTS",0.79065023069325,0.0916067343652404,0.0232761690183121,0.00820564768106814,0.0862612182421292
"STONER",0.877087894178919,0.0453810861953918,0.0237167607924028,0.00680196522930584,0.0470122936039811
"PRASAD",0.0242126968254274,0.0104837150918295,0.0150156264611705,0.742038860027986,0.208249101593586
"PIERCE",0.761850225544622,0.130366905552804,0.0290843182033577,0.00740798652209028,0.0712905641771266
"GOSSAGE",0.910023570617469,0.00277207254310787,0.0233441807246201,0.0191288836960233,0.0447312924187801
"DELGADO",0.044799420363352,0.00623721028934517,0.93093035693155,0.00956151574366724,0.00847149667208581
"KRUER",0.986839067067051,0.00228196414298428,0.00265060403586519,0.00314937116621793,0.00507899358788117
"BATES",0.70926094459416,0.191699354211393,0.0283878790121121,0.00768579446680576,0.0629660277155299
"SALCE",0.237260706490502,0.00100656193160904,0.742421030282542,0.00138917043642784,0.0179225308589184
"DALENCOURT",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"LAO",0.0226154275391037,0.00374921067028809,0.0869523754459757,0.854973274933215,0.0317097114114173
"LANE",0.724728376683928,0.170887194615909,0.0273949830284473,0.00851481958232696,0.0684746260893886
"WESSMAN",0.911309910689625,0,0.0474477985960625,0.0157853091210774,0.0254569815932348
"CULBERT",0.695512707057787,0.223785003505517,0.0348216621748355,0.00641007080067124,0.0394705564611886
"PURI",0.0620264026756049,0.00146094509439513,0.0173937730339396,0.854898946953713,0.0642199322423471
"HENEGHAN",0.930352289847448,0.00160276007468708,0.0242018133204031,0.00995396387579786,0.0338891728816639
"CHASE",0.766317017135939,0.114915062092248,0.0292997270241164,0.010003456351148,0.0794647373965484
"KOCH",0.925943711599968,0.0027134211765371,0.0279718770559271,0.0105323376209117,0.0328386525466556
"CHONG",0.0211491085245211,0.0122424531493862,0.0727962817351591,0.776435435338199,0.117376721252734
"ROJAS",0.0330727353297212,0.0031999571873039,0.94928181851105,0.0090638907358767,0.0053815982360485
"CROSS",0.707011538984667,0.184529530145831,0.0295421524453513,0.00793996955145608,0.0709768088726953
"CALVE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"PEZZUTO",0.893200039476406,0.00302670442874406,0.0457034940646389,0.00417719782576634,0.0538925642044447
"OSMAN",0.385693244642654,0.433591486826682,0.0220100906376166,0.0840879476256454,0.0746172302674025
"ABEL JALIL",0.838167173663398,0.0503373668287458,0.0392155198688034,0.0129302338921471,0.0593497057469055
"STEVENS",0.763702043996653,0.119437710229855,0.0321576178965099,0.008923137097749,0.0757794907792328
"O CONNOR",0.896295711170884,0.0220489733586511,0.0315365889136973,0.0107638881836354,0.0393548383731319
"PANNALA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SILBAUGH",0.921834522785049,0.00526277019884921,0.0122258888000388,0.0108948359922592,0.0497819822238037
"TRUVAN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"NERANGIS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MUHEBBULLAH",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"TSEGAYE",0.00963424613269981,0.946805940813186,0.00723524805667313,0.00859671278765065,0.0277278522097908
"POLTORAK",0.92715643074845,0,0.0424196141823731,0.00720025149957123,0.0232237035696055
"FAROOQ",0.0295810125217023,0.0200245567324706,0.0166138740781957,0.860105462662408,0.073675094005223
"HECKLER",0.919752556773859,0.00201198618737895,0.0229027224212621,0.0105517288509533,0.0447810057665466
"BHATIA",0.0317958858569994,0.0016010524316074,0.00446326666426984,0.909043933581009,0.0530958614661142
"SHRADER",0.919086787032391,0.0065487682664682,0.0284808588996241,0.00588524069912825,0.0399983451023889
"HEWITT II",0.786449975571152,0.119893412912986,0.0294784392374178,0.00861359084278011,0.055564581435664
"PARA",0.594049949419082,0.00758054236159632,0.321876823271117,0.0464978414149711,0.0299948435332327
"BLACK",0.695855366732563,0.190900881975551,0.0271895432746158,0.00734834415303477,0.0787058638642351
"LEMMA",0.457839195701131,0.497476976212709,0.0203381204692676,0.00142148043403315,0.0229242271828601
"DAUERMAN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"GUBIOTTI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"WILLIAMS",0.417291479217077,0.468633617025185,0.0284265627645773,0.00623965953347959,0.0794086814596815
"BATAILLE",0.482614118745526,0.400874940275064,0.0503388412642329,0.0179433472227377,0.0482287524924395
"SCHNEIDER",0.926491345415896,0.0044966783291204,0.0262595564615069,0.00851710353386926,0.0342353162596075
"NAMAZI",0.622883359294784,0,0.0572208961598667,0.0594896892476381,0.260406055297711
"MCINTOSH III",0.647842487028055,0.238170674020575,0.0267155621895127,0.0075934698685816,0.0796778068932756
"SALL",0.519440676300557,0.356682327820074,0.0256029680406783,0.0507011786910123,0.0475728491476786
"HWU",0,0,0.0296875643181769,0.934758523542459,0.0355539121393637
"MCQUEENEY",0.938366045953654,0.00338558661053481,0.00655418532118783,0.0140174886858754,0.0376766934287475
"LOOMIS",0.908396350375059,0.0042149441828682,0.0307027714065623,0.0073946242483998,0.0492913097871103
"DILDINE JR",0.864267559323326,0.00530663833071001,0.0195190141623186,0.00854439486539592,0.102362393318249
"CHAMPAGNE",0.797570201902144,0.0962076209001126,0.0270044878969794,0.00583380956947305,0.073383879731291
"GHASHGHAEE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CZEKAJ",0.966137614439708,0,0.00562451356288077,0.00668288457998836,0.0215549874174228
"VARCOE JR",0.947316706084313,0,0.00875065050093481,0.0103972702072413,0.033535373207511
"THANGAVELU",0.0140227059088971,0,0,0.952345574522895,0.0336317195682077
"HORNING",0.943086787184307,0.00417025839744756,0.0167032509719358,0.00595389612495767,0.030085807321352
"FEILD",0.808529791234613,0.081000871678384,0.0275374119016026,0.00817978938589988,0.0747521357995009
"SNYDER",0.907609624457328,0.0151739044735861,0.0231862577308142,0.00846084937236307,0.0455693639659088
"KISS",0.910142292495703,0.00655055165719321,0.043217759705076,0.00976375025937369,0.0303256458826538
"DELA TORRE",0.0389956172334699,0.00145663622533946,0.928732612305167,0.0235557572901346,0.0072593769458891
"CHANDLER",0.699805456397128,0.198722447244379,0.0282145922999099,0.00838094093399039,0.0648765631245928
"BURKE",0.82057670868849,0.0901419003900877,0.0288023197188975,0.00965060470861561,0.0508284664939088
"GARCIA OTERO",0.0430736200684633,0.00388192453469776,0.922241441418933,0.0167882604864848,0.0140147534914208
"THIAW",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ALVAREZ",0.0415289424232805,0.00518029296370547,0.927733716714924,0.0138299791275864,0.0117270687705039
"CRISPINO",0.791347145300805,0.00110172823074392,0.0652650526935493,0.107956266746885,0.034329807028017
"ADAMS",0.694449792179798,0.201184019533307,0.0301790177935536,0.00781333015193723,0.0663738403414042
"SHELEHEDA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"LUM",0.12412544317156,0.0125478507043184,0.034318188293577,0.613112030361376,0.215896487469169
"ARNOLD JR",0.771722830826946,0.136498847178203,0.0286412648133637,0.00804251641532726,0.0550945407661594
"THEXTON",0.80998170975438,0.0108424575479182,0.0314850058266308,0.0149638298556696,0.132726997015401
"BORGEEST",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"NORDMEYER",0.948173832695608,0,0.0209209065081343,0.00903913342514125,0.0218661273711162
"GANSHEROFF",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MACFARLANE",0.901193369656303,0.0174219754862291,0.0318000704702243,0.0103047069135421,0.0392798774737019
"BRUMBACK",0.870627258523053,0.0169734359106906,0.035846199237612,0.00958306920732976,0.0669700371213148
"NAGPAUL",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MILLER",0.800654147027149,0.110371292749362,0.0258546485046546,0.00764367461765919,0.0554762371011744
"LUNDGREN",0.920647088998478,0.00434419058579871,0.0203520904757581,0.0117911091080377,0.0428655208319273
"CLEMENS",0.873039117812687,0.0357115494809267,0.0316162893825265,0.00761328722568338,0.0520197560981766
"HOM",0.06737149438619,0.00238514947325546,0.0219905138683504,0.807720200464265,0.100532641807939
"MCCLELLAN",0.765483192384277,0.137751422978305,0.0243297586696829,0.0075505752339966,0.0648850507337381
"TESFAMARIAM",0.009327596274742,0.91717247348262,0.00291873177770832,0.00346795280557179,0.0671132456593582
"KACKAR",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MOEZIE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SHEN",0.023526623470547,0.00232013813942098,0.0054556200631655,0.940232874854351,0.0284647434725157
"FULLER",0.688096844538301,0.213266970286112,0.0273997284732822,0.00837687080172844,0.0628595859005766
"MARTINELL",0.962215503303293,0.0071507689616512,0.0207648497978861,0.00986887793716993,0
"HAMA",0.305311087938476,0.151160448814058,0.00688547698875219,0.437690182476498,0.0989528037822159
"JUNTIMA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"COLBERT",0.409245007942609,0.436889275191563,0.0288924692849301,0.00595270597985095,0.119020541601046
"SPECTOR",0.937232780002806,0.00320252992199834,0.0324161199027886,0.0113653468015014,0.0157832233709053
"POINVIL",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"AUDET",0.906896245648246,0.00525660538290071,0.0271984909777867,0.0138499120671112,0.0467987459239552
"SWEARINGEN",0.865611594868286,0.0282497756340493,0.0344767369248,0.00646804154670061,0.0651938510261641
"HERNANDEZ",0.0303978449374,0.00311074541918878,0.952603478682696,0.00715606886950579,0.00673186209120922
"VAUGHAN",0.782278179354279,0.132837926938912,0.0280316879234481,0.00708492297740519,0.0497672828059558
"GUO",0.00737226642136257,0.00228696272180917,0.0013981105842612,0.978360570810585,0.0105820894619816
"STRAIN",0.830842517599541,0.0814958705057492,0.0236652801856026,0.00782841886822207,0.0561679128408856
"NORMAN",0.645322470366903,0.252762951387615,0.0285586660938743,0.00875546944382908,0.0646004427077791
"CHOUDHARY",0.0180829979304592,0.00142579218258903,0.00717652770402888,0.932060457449069,0.0412542247338539
"GULAKOWSKI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SYED",0.0282030587925744,0.0063005676695613,0.010417947484549,0.892056312175307,0.0630221138780086
"CHAUDRY",0.0519621602005967,0.0323710917136901,0.0233732711396021,0.771563210189976,0.120730266756135
"DIVECHA",0.0860500749708262,0,0,0.776362975736889,0.137586949292285
"THOMPSON JR",0.647595523351351,0.235710952161094,0.0289228126147154,0.00786606861457756,0.0799046432582619
"CONYERS",0.342824631396183,0.564325048540087,0.0229873910023327,0.00579365693354122,0.0640692721278558
"TREMBLAY",0.907691128733976,0.00284747387453371,0.027662468299907,0.00821693648611191,0.0535819926054712
"SHEINBERG",0.906951637214134,0,0.0930483627858663,0,0
"LISH",0.881216281380876,0.0138020142979966,0.0376744025744048,0.0104765959183504,0.056830705828372
"EWALD",0.931918970167933,0.00647432882348682,0.0179948223369864,0.00861619495111183,0.0349956837204816
"JEAN GILLES",0.0124303803825732,0.904141888021522,0.0528990378889079,0.00369724171178383,0.0268314519952134
"BARHAM",0.748841142171241,0.157811291015291,0.0215208654894985,0.00852349028467868,0.0633032110392915
"BIENEMAN",0.920580417683909,0.0102797562689563,0.0119403994747142,0,0.0571994265724207
